timestamp,symbol,price,quantity,trade_type,trade_value,commission
2020-05-30,BTC-USD,9705.26426953125,0.010025425694805391,buy,97.29940578263526,0.09729940578263527
2020-05-31,BTC-USD,9465.789123046874,0.01017616571408952,buy,96.3254387307511,0.0963254387307511
2020-06-01,BTC-USD,10172.352188964844,0.009374549692892654,buy,95.36122108905629,0.09536122108905629
2020-06-02,BTC-USD,9534.568612792968,0.009901513020660956,buy,94.40665526595484,0.09440665526595485
2020-06-03,BTC-USD,9661.546132324218,0.009673570189149336,buy,93.46164464674263,0.09346164464674263
2020-06-04,BTC-USD,9805.537037109374,0.009436106684790514,buy,92.52609358382874,0.09252609358382874
2020-06-05,BTC-USD,9670.365969726561,0.00947222759446866,buy,91.59990738705461,0.09159990738705462
2020-06-06,BTC-USD,9658.50652734375,0.009388924887857327,buy,90.68299231411018,0.09068299231411019
2020-06-07,BTC-USD,9763.73196533203,0.009194768545450645,buy,89.77525556104597,0.08977525556104597
2020-06-08,BTC-USD,9776.375002441406,0.009090957050101411,buy,88.8766052528799,0.0888766052528799
2020-06-09,BTC-USD,9800.598045410155,0.008977712383123893,buy,87.98695043429856,0.08798695043429856
2020-06-10,BTC-USD,9875.02977392578,0.008820854524454006,buy,87.10620106045124,0.08710620106045125
2020-06-11,BTC-USD,9326.442140625,0.009246212723736174,buy,86.23426798783612,0.08623426798783612
2020-06-12,BTC-USD,9485.584171875,0.009000084909731261,buy,85.37106296527789,0.08537106296527788
2020-06-13,BTC-USD,9480.014982421875,0.008915228381147968,buy,84.51649862499546,0.08451649862499547
2020-06-14,BTC-USD,9391.481479980468,0.008909189530120147,buy,83.67048847375925,0.08367048847375926
2020-06-15,BTC-USD,9455.427499511718,0.0087603597921315,buy,82.83294688413693,0.08283294688413693
2020-06-16,BTC-USD,9542.79342626953,0.00859326880744223,buy,82.00378908582672,0.08200378908582673
2020-06-17,BTC-USD,9484.995010253906,0.008559090549790852,buy,81.18293115707759,0.08118293115707759
2020-06-18,BTC-USD,9416.546740722655,0.00853500675238271,buy,80.37029001619526,0.08037029001619525
2020-06-19,BTC-USD,9292.662563964843,0.00856221592739996,buy,79.56578341313313,0.07956578341313314
2020-06-20,BTC-USD,9337.006990722655,0.008436250502911016,buy,78.76932992116767,0.07876932992116767
2020-06-21,BTC-USD,9308.281697753906,0.008377577243657506,buy,77.98084892865678,0.07798084892865678
2020-06-22,BTC-USD,9653.542132324219,0.00799709159318642,buy,77.20026063088092,0.07720026063088092
2020-06-23,BTC-USD,9634.473032226562,0.007932710566143246,buy,76.4274860219658,0.07642748602196581
2020-06-24,BTC-USD,9318.26715673828,0.008119797985419688,buy,75.66244688688593,0.07566244688688593
2020-06-25,BTC-USD,9269.445883300781,0.008080856907368346,buy,74.9050657935482,0.0749050657935482
2020-06-26,BTC-USD,9167.499427734374,0.008088930538747935,buy,74.15526608495479,0.07415526608495479
2020-06-27,BTC-USD,9049.9133203125,0.008112008289258331,buy,73.41297187144438,0.07341297187144438
2020-06-28,BTC-USD,9148.153822265624,0.007944565585038648,buy,72.67810802301125,0.07267810802301125
2020-06-29,BTC-USD,9186.259064941407,0.8435479657634488,sell,7749.050147207366,7.749050147207366
2020-06-30,BTC-USD,9133.424167480469,0.0,sell,0.0,0.0
2020-07-01,BTC-USD,9223.711032714844,0.0,sell,0.0,0.0
